1: water: V/L sat. T=5, to 370, C

                          Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        
Temperature  Pressure     Density      Density      Enthalpy     Enthalpy     Entropy      Entropy      Therm. Cond. Therm. Cond. Viscosity    Viscosity    Surf. Tension
(C)          (kPa)        (kg/m^3)     (kg/m^3)     (kJ/kg)      (kJ/kg)      (kJ/kg-K)    (kJ/kg-K)    (W/m-K)      (W/m-K)      (uPa-s)      (uPa-s)      (N/m)
224,50       2525,9       834,40       12,637       964,47       2802,0       2,5593       6,2519       0,64603      0,045146     118,96       16,569       0,032020
225,00       2549,7       833,75       12,755       966,80       2802,1       2,5640       6,2483       0,64561      0,045256     118,68       16,587       0,031903
225,50       2573,7       833,09       12,873       969,13       2802,2       2,5686       6,2447       0,64519      0,045366     118,40       16,605       0,031787
226,00       2597,8       832,43       12,993       971,46       2802,3       2,5732       6,2412       0,64477      0,045477     118,13       16,622       0,031670
226,50       2622,1       831,78       13,114       973,80       2802,4       2,5778       6,2376       0,64435      0,045588     117,85       16,640       0,031554
227,00       2646,6       831,12       13,235       976,13       2802,5       2,5824       6,2341       0,64392      0,045699     117,58       16,658       0,031437
227,50       2671,2       830,45       13,358       978,47       2802,6       2,5870       6,2305       0,64349      0,045811     117,31       16,676       0,031320
228,00       2696,0       829,79       13,482       980,81       2802,7       2,5917       6,2270       0,64306      0,045923     117,03       16,693       0,031204
228,50       2721,0       829,12       13,606       983,15       2802,7       2,5963       6,2234       0,64263      0,046036     116,76       16,711       0,031087
229,00       2746,2       828,46       13,732       985,50       2802,8       2,6009       6,2199       0,64219      0,046149     116,50       16,729       0,030970
229,50       2771,6       827,79       13,858       987,84       2802,8       2,6055       6,2163       0,64175      0,046262     116,23       16,747       0,030853
230,00       2797,1       827,12       13,985       990,19       2802,9       2,6101       6,2128       0,64131      0,046375     115,96       16,765       0,030736
230,50       2822,8       826,45       14,114       992,54       2802,9       2,6147       6,2093       0,64086      0,046489     115,70       16,782       0,030620
231,00       2848,7       825,77       14,243       994,89       2803,0       2,6193       6,2057       0,64041      0,046603     115,43       16,800       0,030503
231,50       2874,8       825,10       14,373       997,24       2803,0       2,6239       6,2022       0,63996      0,046718     115,17       16,818       0,030386
232,00       2901,0       824,42       14,505       999,60       2803,1       2,6285       6,1987       0,63951      0,046833     114,91       16,836       0,030269
232,50       2927,5       823,74       14,637       1002,0       2803,1       2,6331       6,1951       0,63905      0,046949     114,64       16,854       0,030152
233,00       2954,1       823,06       14,771       1004,3       2803,1       2,6377       6,1916       0,63859      0,047064     114,38       16,872       0,030035
233,50       2980,9       822,38       14,905       1006,7       2803,1       2,6423       6,1881       0,63813      0,047180     114,13       16,890       0,029918
234,00       3008,0       821,70       15,040       1009,0       2803,2       2,6469       6,1845       0,63766      0,047297     113,87       16,908       0,029801
234,50       3035,1       821,01       15,177       1011,4       2803,2       2,6515       6,1810       0,63719      0,047414     113,61       16,926       0,029684
235,00       3062,5       820,33       15,314       1013,8       2803,2       2,6561       6,1775       0,63672      0,047531     113,36       16,944       0,029566
235,50       3090,1       819,64       15,453       1016,1       2803,2       2,6607       6,1740       0,63625      0,047649     113,10       16,962       0,029449
236,00       3117,9       818,95       15,593       1018,5       2803,2       2,6653       6,1704       0,63577      0,047767     112,85       16,980       0,029332
236,50       3145,8       818,26       15,733       1020,9       2803,2       2,6699       6,1669       0,63529      0,047886     112,59       16,998       0,029215
237,00       3174,0       817,56       15,875       1023,3       2803,1       2,6745       6,1634       0,63481      0,048005     112,34       17,016       0,029098
237,50       3202,3       816,87       16,018       1025,6       2803,1       2,6790       6,1599       0,63432      0,048124     112,09       17,034       0,028980
238,00       3230,8       816,17       16,162       1028,0       2803,1       2,6836       6,1564       0,63383      0,048244     111,84       17,052       0,028863
238,50       3259,6       815,47       16,307       1030,4       2803,1       2,6882       6,1529       0,63334      0,048364     111,59       17,070       0,028746
239,00       3288,5       814,77       16,453       1032,8       2803,0       2,6928       6,1493       0,63285      0,048485     111,34       17,089       0,028628
239,50       3317,6       814,07       16,601       1035,2       2803,0       2,6974       6,1458       0,63235      0,048606     111,10       17,107       0,028511
240,00       3346,9       813,37       16,749       1037,6       2803,0       2,7020       6,1423       0,63185      0,048728     110,85       17,125       0,028394
240,50       3376,4       812,66       16,899       1039,9       2802,9       2,7066       6,1388       0,63135      0,048850     110,61       17,143       0,028276
241,00       3406,2       811,95       17,049       1042,3       2802,9       2,7111       6,1353       0,63084      0,048973     110,36       17,161       0,028159
241,50       3436,1       811,24       17,201       1044,7       2802,8       2,7157       6,1318       0,63033      0,049096     110,12       17,180       0,028042
242,00       3466,2       810,53       17,354       1047,1       2802,7       2,7203       6,1282       0,62982      0,049219     109,88       17,198       0,027924
242,50       3496,5       809,82       17,508       1049,5       2802,7       2,7249       6,1247       0,62930      0,049343     109,63       17,216       0,027807
243,00       3527,0       809,10       17,664       1051,9       2802,6       2,7295       6,1212       0,62878      0,049467     109,39       17,235       0,027689
243,50       3557,8       808,39       17,820       1054,3       2802,5       2,7340       6,1177       0,62826      0,049592     109,15       17,253       0,027572
244,00       3588,7       807,67       17,978       1056,7       2802,4       2,7386       6,1142       0,62773      0,049718     108,92       17,272       0,027454
244,50       3619,8       806,95       18,137       1059,1       2802,3       2,7432       6,1107       0,62721      0,049843     108,68       17,290       0,027337
245,00       3651,2       806,22       18,297       1061,5       2802,2       2,7478       6,1072       0,62668      0,049970     108,44       17,308       0,027219
245,50       3682,7       805,50       18,458       1064,0       2802,1       2,7524       6,1037       0,62614      0,050097     108,20       17,327       0,027102
246,00       3714,5       804,77       18,621       1066,4       2802,0       2,7569       6,1002       0,62560      0,050224     107,97       17,345       0,026984
246,50       3746,4       804,05       18,785       1068,8       2801,9       2,7615       6,0966       0,62506      0,050352     107,73       17,364       0,026866
247,00       3778,6       803,32       18,950       1071,2       2801,8       2,7661       6,0931       0,62452      0,050481     107,50       17,383       0,026749
247,50       3811,0       802,58       19,116       1073,6       2801,6       2,7707       6,0896       0,62397      0,050610     107,27       17,401       0,026631
248,00       3843,6       801,85       19,284       1076,1       2801,5       2,7752       6,0861       0,62342      0,050739     107,03       17,420       0,026514
248,50       3876,4       801,11       19,453       1078,5       2801,4       2,7798       6,0826       0,62287      0,050869     106,80       17,438       0,026396
249,00       3909,5       800,38       19,623       1080,9       2801,2       2,7844       6,0791       0,62231      0,051000     106,57       17,457       0,026278
249,50       3942,7       799,64       19,794       1083,3       2801,1       2,7890       6,0756       0,62175      0,051131     106,34       17,476       0,026161
250,00       3976,2       798,89       19,967       1085,8       2800,9       2,7935       6,0721       0,62119      0,051263     106,11       17,495       0,026043
250,50       4009,9       798,15       20,141       1088,2       2800,8       2,7981       6,0685       0,62062      0,051395     105,88       17,513       0,025925
251,00       4043,8       797,40       20,316       1090,6       2800,6       2,8027       6,0650       0,62006      0,051528     105,66       17,532       0,025808
251,50       4077,9       796,66       20,493       1093,1       2800,4       2,8072       6,0615       0,61948      0,051662     105,43       17,551       0,025690
252,00       4112,2       795,91       20,671       1095,5       2800,3       2,8118       6,0580       0,61891      0,051796     105,20       17,570       0,025572
252,50       4146,8       795,16       20,850       1098,0       2800,1       2,8164       6,0545       0,61833      0,051931     104,98       17,589       0,025455
253,00       4181,5       794,40       21,031       1100,4       2799,9       2,8210       6,0510       0,61775      0,052066     104,75       17,608       0,025337
253,50       4216,5       793,65       21,213       1102,9       2799,7       2,8255       6,0474       0,61716      0,052202     104,53       17,627       0,025219
254,00       4251,8       792,89       21,397       1105,3       2799,5       2,8301       6,0439       0,61657      0,052339     104,31       17,646       0,025101
254,50       4287,2       792,13       21,582       1107,8       2799,3       2,8347       6,0404       0,61598      0,052476     104,08       17,665       0,024984
255,00       4322,9       791,37       21,768       1110,2       2799,1       2,8392       6,0369       0,61538      0,052614     103,86       17,684       0,024866
255,50       4358,8       790,60       21,956       1112,7       2798,9       2,8438       6,0334       0,61478      0,052753     103,64       17,703       0,024748
256,00       4394,9       789,83       22,145       1115,2       2798,6       2,8484       6,0298       0,61418      0,052892     103,42       17,722       0,024631
256,50       4431,3       789,07       22,336       1117,6       2798,4       2,8529       6,0263       0,61358      0,053032     103,20       17,741       0,024513
257,00       4467,9       788,30       22,528       1120,1       2798,2       2,8575       6,0228       0,61297      0,053173     102,98       17,761       0,024395
257,50       4504,7       787,52       22,722       1122,6       2797,9       2,8621       6,0193       0,61235      0,053314     102,76       17,780       0,024277
258,00       4541,7       786,75       22,917       1125,0       2797,7       2,8667       6,0157       0,61174      0,053456     102,55       17,799       0,024160
258,50       4579,0       785,97       23,113       1127,5       2797,4       2,8712       6,0122       0,61112      0,053599     102,33       17,819       0,024042
259,00       4616,5       785,19       23,311       1130,0       2797,1       2,8758       6,0087       0,61050      0,053743     102,11       17,838       0,023924
259,50       4654,3       784,41       23,511       1132,5       2796,9       2,8804       6,0051       0,60987      0,053887     101,90       17,857       0,023807
260,00       4692,3       783,63       23,712       1135,0       2796,6       2,8849       6,0016       0,60924      0,054032     101,68       17,877       0,023689
260,50       4730,5       782,84       23,914       1137,4       2796,3       2,8895       5,9981       0,60861      0,054178     101,47       17,896       0,023571
261,00       4768,9       782,05       24,118       1139,9       2796,0       2,8941       5,9945       0,60797      0,054324     101,25       17,916       0,023453
261,50       4807,6       781,26       24,324       1142,4       2795,7       2,8987       5,9910       0,60733      0,054472     101,04       17,936       0,023336
262,00       4846,6       780,47       24,531       1144,9       2795,4       2,9032       5,9874       0,60669      0,054620     100,83       17,955       0,023218
262,50       4885,8       779,67       24,740       1147,4       2795,1       2,9078       5,9839       0,60604      0,054769     100,61       17,975       0,023100
263,00       4925,2       778,88       24,951       1149,9       2794,8       2,9124       5,9804       0,60539      0,054919     100,40       17,995       0,022983
263,50       4964,8       778,08       25,163       1152,4       2794,5       2,9170       5,9768       0,60473      0,055070     100,19       18,015       0,022865
264,00       5004,7       777,27       25,377       1154,9       2794,2       2,9215       5,9732       0,60408      0,055221     99,981       18,034       0,022747
264,50       5044,9       776,47       25,592       1157,4       2793,8       2,9261       5,9697       0,60342      0,055374     99,771       18,054       0,022630
265,00       5085,3       775,66       25,809       1160,0       2793,5       2,9307       5,9661       0,60275      0,055527     99,561       18,074       0,022512
265,50       5125,9       774,85       26,028       1162,5       2793,1       2,9353       5,9626       0,60208      0,055681     99,353       18,094       0,022395
266,00       5166,8       774,04       26,248       1165,0       2792,8       2,9398       5,9590       0,60141      0,055836     99,144       18,114       0,022277
266,50       5208,0       773,23       26,470       1167,5       2792,4       2,9444       5,9555       0,60074      0,055992     98,937       18,134       0,022159
267,00       5249,4       772,41       26,694       1170,0       2792,1       2,9490       5,9519       0,60006      0,056149     98,729       18,155       0,022042
267,50       5291,0       771,59       26,919       1172,6       2791,7       2,9536       5,9483       0,59938      0,056307     98,523       18,175       0,021924
268,00       5332,9       770,77       27,147       1175,1       2791,3       2,9582       5,9447       0,59869      0,056466     98,317       18,195       0,021807
268,50       5375,0       769,95       27,376       1177,6       2790,9       2,9627       5,9412       0,59800      0,056626     98,111       18,215       0,021689
269,00       5417,4       769,12       27,606       1180,2       2790,5       2,9673       5,9376       0,59731      0,056787     97,906       18,236       0,021572
269,50       5460,1       768,29       27,839       1182,7       2790,1       2,9719       5,9340       0,59661      0,056948     97,701       18,256       0,021454
270,00       5503,0       767,46       28,073       1185,3       2789,7       2,9765       5,9304       0,59591      0,057111     97,497       18,277       0,021337
270,50       5546,2       766,63       28,310       1187,8       2789,3       2,9811       5,9268       0,59521      0,057275     97,293       18,297       0,021219
271,00       5589,6       765,79       28,548       1190,4       2788,8       2,9857       5,9232       0,59450      0,057440     97,090       18,318       0,021102
271,50       5633,3       764,95       28,787       1192,9       2788,4       2,9903       5,9196       0,59379      0,057606     96,887       18,338       0,020985
272,00       5677,2       764,11       29,029       1195,5       2788,0       2,9948       5,9160       0,59307      0,057774     96,685       18,359       0,020867
272,50       5721,4       763,27       29,273       1198,0       2787,5       2,9994       5,9124       0,59235      0,057942     96,483       18,380       0,020750
273,00       5765,9       762,42       29,518       1200,6       2787,1       3,0040       5,9088       0,59163      0,058111     96,282       18,401       0,020632
273,50       5810,6       761,57       29,766       1203,2       2786,6       3,0086       5,9052       0,59091      0,058282     96,081       18,422       0,020515
274,00       5855,6       760,72       30,015       1205,7       2786,1       3,0132       5,9016       0,59018      0,058454     95,880       18,443       0,020398
274,50       5900,9       759,86       30,266       1208,3       2785,7       3,0178       5,8980       0,58945      0,058627     95,680       18,464       0,020281
275,00       5946,4       759,00       30,520       1210,9       2785,2       3,0224       5,8944       0,58871      0,058801     95,481       18,485       0,020163
275,50       5992,2       758,14       30,775       1213,5       2784,7       3,0270       5,8907       0,58797      0,058976     95,282       18,506       0,020046
276,00       6038,3       757,28       31,032       1216,1       2784,2       3,0316       5,8871       0,58723      0,059153     95,083       18,527       0,019929
276,50       6084,6       756,42       31,291       1218,7       2783,7       3,0362       5,8835       0,58648      0,059331     94,884       18,548       0,019812
277,00       6131,2       755,55       31,553       1221,3       2783,1       3,0408       5,8798       0,58573      0,059510     94,686       18,570       0,019695
277,50       6178,1       754,68       31,816       1223,8       2782,6       3,0454       5,8762       0,58497      0,059691     94,489       18,591       0,019578
278,00       6225,2       753,80       32,082       1226,4       2782,1       3,0500       5,8725       0,58422      0,059873     94,292       18,613       0,019461
278,50       6272,6       752,92       32,349       1229,1       2781,5       3,0546       5,8689       0,58345      0,060056     94,095       18,634       0,019344
279,00       6320,3       752,04       32,619       1231,7       2781,0       3,0592       5,8652       0,58269      0,060240     93,898       18,656       0,019227
279,50       6368,3       751,16       32,891       1234,3       2780,4       3,0638       5,8616       0,58192      0,060426     93,702       18,678       0,019110
280,00       6416,6       750,28       33,165       1236,9       2779,9       3,0685       5,8579       0,58115      0,060614     93,506       18,700       0,018993
280,50       6465,1       749,39       33,441       1239,5       2779,3       3,0731       5,8542       0,58037      0,060803     93,311       18,722       0,018876
281,00       6513,9       748,49       33,719       1242,1       2778,7       3,0777       5,8506       0,57959      0,060993     93,116       18,743       0,018759
281,50       6563,0       747,60       34,000       1244,8       2778,1       3,0823       5,8469       0,57881      0,061185     92,921       18,766       0,018642
282,00       6612,4       746,70       34,283       1247,4       2777,5       3,0869       5,8432       0,57802      0,061379     92,727       18,788       0,018526
282,50       6662,1       745,80       34,568       1250,0       2776,9       3,0916       5,8395       0,57723      0,061574     92,533       18,810       0,018409
283,00       6712,0       744,90       34,855       1252,7       2776,3       3,0962       5,8358       0,57644      0,061771     92,339       18,832       0,018292
283,50       6762,2       743,99       35,145       1255,3       2775,7       3,1008       5,8321       0,57564      0,061969     92,146       18,855       0,018176
284,00       6812,8       743,08       35,437       1257,9       2775,0       3,1054       5,8284       0,57484      0,062169     91,953       18,877       0,018059
284,50       6863,6       742,17       35,731       1260,6       2774,4       3,1101       5,8247       0,57404      0,062370     91,760       18,900       0,017943
285,00       6914,7       741,25       36,028       1263,2       2773,7       3,1147       5,8209       0,57323      0,062574     91,567       18,922       0,017826
285,50       6966,0       740,33       36,327       1265,9       2773,1       3,1193       5,8172       0,57242      0,062779     91,375       18,945       0,017710
286,00       7017,7       739,41       36,629       1268,6       2772,4       3,1240       5,8135       0,57160      0,062986     91,183       18,968       0,017593
286,50       7069,7       738,48       36,933       1271,2       2771,7       3,1286       5,8097       0,57078      0,063194     90,991       18,991       0,017477
287,00       7122,0       737,55       37,239       1273,9       2771,0       3,1333       5,8060       0,56996      0,063405     90,800       19,014       0,017361
287,50       7174,5       736,62       37,548       1276,6       2770,3       3,1379       5,8022       0,56914      0,063617     90,609       19,037       0,017245
288,00       7227,4       735,68       37,860       1279,3       2769,6       3,1426       5,7985       0,56831      0,063831     90,418       19,060       0,017128
288,50       7280,5       734,74       38,174       1282,0       2768,9       3,1472       5,7947       0,56747      0,064048     90,227       19,084       0,017012
289,00       7334,0       733,80       38,490       1284,6       2768,2       3,1519       5,7909       0,56664      0,064266     90,037       19,107       0,016896
289,50       7387,7       732,85       38,810       1287,3       2767,4       3,1565       5,7871       0,56580      0,064486     89,847       19,130       0,016780
290,00       7441,8       731,91       39,132       1290,0       2766,7       3,1612       5,7834       0,56496      0,064708     89,657       19,154       0,016664
290,50       7496,1       730,95       39,456       1292,7       2765,9       3,1659       5,7796       0,56411      0,064933     89,467       19,178       0,016548
291,00       7550,8       730,00       39,783       1295,4       2765,2       3,1705       5,7758       0,56326      0,065159     89,278       19,202       0,016433
291,50       7605,8       729,04       40,113       1298,2       2764,4       3,1752       5,7719       0,56241      0,065388     89,088       19,226       0,016317
292,00       7661,0       728,07       40,446       1300,9       2763,6       3,1799       5,7681       0,56155      0,065618     88,899       19,250       0,016201
292,50       7716,6       727,10       40,781       1303,6       2762,8       3,1846       5,7643       0,56069      0,065852     88,711       19,274       0,016086
293,00       7772,5       726,13       41,120       1306,3       2762,0       3,1892       5,7605       0,55983      0,066087     88,522       19,298       0,015970
293,50       7828,7       725,16       41,461       1309,0       2761,2       3,1939       5,7566       0,55897      0,066325     88,333       19,323       0,015855
294,00       7885,2       724,18       41,805       1311,8       2760,4       3,1986       5,7528       0,55810      0,066565     88,145       19,347       0,015739
294,50       7942,0       723,20       42,152       1314,5       2759,5       3,2033       5,7489       0,55722      0,066807     87,957       19,372       0,015624
295,00       7999,1       722,21       42,501       1317,3       2758,7       3,2080       5,7451       0,55635      0,067052     87,769       19,396       0,015508
295,50       8056,6       721,22       42,854       1320,0       2757,8       3,2127       5,7412       0,55547      0,067300     87,581       19,421       0,015393
296,00       8114,3       720,23       43,210       1322,8       2757,0       3,2174       5,7373       0,55459      0,067550     87,393       19,446       0,015278
296,50       8172,4       719,23       43,569       1325,5       2756,1       3,2221       5,7334       0,55370      0,067803     87,206       19,471       0,015163
297,00       8230,8       718,23       43,931       1328,3       2755,2       3,2268       5,7295       0,55282      0,068058     87,018       19,497       0,015048
297,50       8289,5       717,22       44,295       1331,1       2754,3       3,2315       5,7256       0,55193      0,068316     86,831       19,522       0,014933
298,00       8348,5       716,21       44,664       1333,8       2753,4       3,2362       5,7217       0,55103      0,068577     86,644       19,548       0,014818
298,50       8407,9       715,20       45,035       1336,6       2752,5       3,2410       5,7177       0,55013      0,068841     86,457       19,573       0,014703
299,00       8467,6       714,18       45,409       1339,4       2751,5       3,2457       5,7138       0,54923      0,069108     86,270       19,599       0,014589
299,50       8527,6       713,16       45,787       1342,2       2750,6       3,2504       5,7098       0,54833      0,069377     86,083       19,625       0,014474
300,00       8587,9       712,14       46,168       1345,0       2749,6       3,2552       5,7059       0,54743      0,069650     85,896       19,651       0,014360
300,50       8648,6       711,11       46,552       1347,8       2748,7       3,2599       5,7019       0,54652      0,069925     85,709       19,677       0,014245
301,00       8709,5       710,07       46,940       1350,6       2747,7       3,2647       5,6979       0,54560      0,070204     85,523       19,704       0,014131
301,50       8770,9       709,03       47,331       1353,4       2746,7       3,2694       5,6939       0,54469      0,070486     85,336       19,730       0,014017
302,00       8832,5       707,99       47,725       1356,3       2745,7       3,2742       5,6899       0,54377      0,070771     85,150       19,757       0,013902
302,50       8894,5       706,94       48,123       1359,1       2744,7       3,2789       5,6859       0,54285      0,071060     84,963       19,784       0,013788
303,00       8956,8       705,89       48,525       1361,9       2743,7       3,2837       5,6819       0,54193      0,071352     84,777       19,811       0,013674
303,50       9019,5       704,83       48,930       1364,8       2742,6       3,2885       5,6779       0,54100      0,071647     84,591       19,838       0,013560
304,00       9082,4       703,77       49,338       1367,6       2741,6       3,2932       5,6738       0,54008      0,071946     84,404       19,865       0,013447
304,50       9145,8       702,71       49,751       1370,4       2740,5       3,2980       5,6698       0,53915      0,072249     84,218       19,893       0,013333
305,00       9209,4       701,64       50,167       1373,3       2739,4       3,3028       5,6657       0,53821      0,072555     84,032       19,921       0,013219
305,50       9273,4       700,56       50,587       1376,2       2738,3       3,3076       5,6616       0,53728      0,072865     83,845       19,948       0,013106
306,00       9337,8       699,48       51,010       1379,0       2737,2       3,3124       5,6575       0,53634      0,073178     83,659       19,976       0,012992
306,50       9402,5       698,40       51,438       1381,9       2736,1       3,3172       5,6534       0,53540      0,073496     83,473       20,005       0,012879
307,00       9467,5       697,31       51,869       1384,8       2735,0       3,3220       5,6493       0,53445      0,073818     83,286       20,033       0,012766
307,50       9532,9       696,22       52,304       1387,7       2733,9       3,3268       5,6452       0,53351      0,074143     83,100       20,062       0,012653
308,00       9598,6       695,12       52,743       1390,6       2732,7       3,3316       5,6411       0,53256      0,074473     82,914       20,090       0,012540
308,50       9664,7       694,01       53,187       1393,5       2731,5       3,3364       5,6369       0,53161      0,074807     82,727       20,119       0,012427
309,00       9731,1       692,90       53,634       1396,4       2730,4       3,3413       5,6327       0,53066      0,075146     82,541       20,148       0,012314
309,50       9797,9       691,79       54,086       1399,3       2729,2       3,3461       5,6286       0,52970      0,075489     82,354       20,178       0,012201
310,00       9865,1       690,67       54,541       1402,2       2727,9       3,3510       5,6244       0,52875      0,075836     82,168       20,207       0,012089
310,50       9932,5       689,55       55,001       1405,1       2726,7       3,3558       5,6201       0,52779      0,076188     81,981       20,237       0,011976
311,00       10000,       688,42       55,466       1408,1       2725,5       3,3607       5,6159       0,52682      0,076545     81,794       20,267       0,011864
311,50       10069,       687,28       55,934       1411,0       2724,2       3,3655       5,6117       0,52586      0,076907     81,608       20,297       0,011752
312,00       10137,       686,14       56,408       1414,0       2723,0       3,3704       5,6074       0,52490      0,077273     81,421       20,327       0,011640
312,50       10206,       685,00       56,885       1416,9       2721,7       3,3753       5,6032       0,52393      0,077645     81,234       20,358       0,011528
313,00       10275,       683,84       57,368       1419,9       2720,4       3,3802       5,5989       0,52296      0,078021     81,046       20,389       0,011416
313,50       10345,       682,69       57,855       1422,9       2719,1       3,3851       5,5946       0,52199      0,078403     80,859       20,420       0,011304
314,00       10415,       681,52       58,346       1425,8       2717,8       3,3900       5,5903       0,52101      0,078791     80,672       20,451       0,011193
314,50       10485,       680,35       58,843       1428,8       2716,4       3,3949       5,5859       0,52004      0,079184     80,484       20,482       0,011081
315,00       10556,       679,18       59,344       1431,8       2715,1       3,3998       5,5816       0,51906      0,079582     80,296       20,514       0,010970
315,50       10627,       678,00       59,850       1434,8       2713,7       3,4047       5,5772       0,51808      0,079986     80,108       20,546       0,010859
316,00       10699,       676,81       60,361       1437,8       2712,3       3,4097       5,5729       0,51710      0,080397     79,920       20,578       0,010748
316,50       10771,       675,62       60,877       1440,9       2710,9       3,4146       5,5685       0,51612      0,080813     79,732       20,611       0,010637
317,00       10843,       674,42       61,398       1443,9       2709,5       3,4195       5,5641       0,51514      0,081235     79,544       20,644       0,010526
317,50       10916,       673,22       61,925       1446,9       2708,0       3,4245       5,5596       0,51415      0,081664     79,355       20,677       0,010415
318,00       10989,       672,00       62,457       1450,0       2706,6       3,4295       5,5552       0,51316      0,082099     79,166       20,710       0,010305
318,50       11062,       670,79       62,994       1453,0       2705,1       3,4344       5,5507       0,51217      0,082540     78,977       20,744       0,010194
319,00       11136,       669,56       63,537       1456,1       2703,6       3,4394       5,5462       0,51118      0,082989     78,787       20,777       0,010084
319,50       11210,       668,33       64,085       1459,1       2702,1       3,4444       5,5417       0,51019      0,083444     78,598       20,812       0,0099742
320,00       11284,       667,09       64,638       1462,2       2700,6       3,4494       5,5372       0,50920      0,083907     78,408       20,846       0,0098644
320,50       11359,       665,85       65,198       1465,3       2699,0       3,4544       5,5327       0,50820      0,084376     78,218       20,881       0,0097546
321,00       11434,       664,60       65,763       1468,4       2697,5       3,4595       5,5281       0,50721      0,084853     78,027       20,916       0,0096451
321,50       11510,       663,34       66,334       1471,5       2695,9       3,4645       5,5235       0,50621      0,085338     77,836       20,951       0,0095356
322,00       11586,       662,07       66,912       1474,6       2694,3       3,4695       5,5189       0,50521      0,085830     77,645       20,987       0,0094264
322,50       11663,       660,80       67,495       1477,8       2692,7       3,4746       5,5143       0,50421      0,086331     77,454       21,023       0,0093173
323,00       11740,       659,52       68,084       1480,9       2691,1       3,4797       5,5096       0,50321      0,086839     77,262       21,059       0,0092084
323,50       11817,       658,24       68,680       1484,0       2689,4       3,4847       5,5050       0,50221      0,087356     77,070       21,096       0,0090996
324,00       11895,       656,94       69,282       1487,2       2687,7       3,4898       5,5003       0,50120      0,087882     76,878       21,133       0,0089911
324,50       11973,       655,64       69,891       1490,3       2686,0       3,4949       5,4956       0,50020      0,088416     76,685       21,170       0,0088827
325,00       12051,       654,33       70,506       1493,5       2684,3       3,5000       5,4908       0,49919      0,088959     76,492       21,208       0,0087744
325,50       12130,       653,01       71,128       1496,7       2682,6       3,5051       5,4861       0,49819      0,089512     76,298       21,246       0,0086664
326,00       12209,       651,68       71,757       1499,9       2680,8       3,5103       5,4813       0,49718      0,090074     76,104       21,284       0,0085585
326,50       12289,       650,35       72,393       1503,1       2679,1       3,5154       5,4765       0,49617      0,090646     75,910       21,323       0,0084509
327,00       12369,       649,01       73,036       1506,3       2677,3       3,5206       5,4717       0,49516      0,091227     75,715       21,362       0,0083434
327,50       12449,       647,66       73,686       1509,6       2675,5       3,5258       5,4668       0,49415      0,091819     75,519       21,402       0,0082361
328,00       12530,       646,30       74,344       1512,8       2673,6       3,5309       5,4619       0,49313      0,092421     75,324       21,442       0,0081290
328,50       12612,       644,93       75,009       1516,0       2671,8       3,5361       5,4570       0,49212      0,093034     75,127       21,482       0,0080221
329,00       12693,       643,55       75,682       1519,3       2669,9       3,5413       5,4521       0,49111      0,093659     74,930       21,523       0,0079154
329,50       12775,       642,17       76,362       1522,6       2668,0       3,5466       5,4471       0,49009      0,094294     74,733       21,564       0,0078089
330,00       12858,       640,77       77,050       1525,9       2666,0       3,5518       5,4422       0,48907      0,094941     74,535       21,606       0,0077026
330,50       12941,       639,37       77,747       1529,2       2664,1       3,5571       5,4371       0,48805      0,095600     74,337       21,648       0,0075965
331,00       13024,       637,96       78,452       1532,5       2662,1       3,5623       5,4321       0,48704      0,096272     74,138       21,691       0,0074906
331,50       13108,       636,53       79,165       1535,8       2660,1       3,5676       5,4270       0,48602      0,096956     73,938       21,734       0,0073850
332,00       13193,       635,10       79,887       1539,1       2658,1       3,5729       5,4219       0,48499      0,097653     73,738       21,778       0,0072796
332,50       13277,       633,66       80,617       1542,5       2656,0       3,5782       5,4168       0,48397      0,098363     73,537       21,822       0,0071744
333,00       13362,       632,20       81,356       1545,9       2653,9       3,5835       5,4116       0,48295      0,099087     73,335       21,867       0,0070694
333,50       13448,       630,74       82,105       1549,2       2651,8       3,5889       5,4064       0,48193      0,099825     73,133       21,912       0,0069646
334,00       13534,       629,27       82,863       1552,6       2649,7       3,5943       5,4012       0,48090      0,10058      72,930       21,958       0,0068601
334,50       13620,       627,78       83,630       1556,0       2647,5       3,5996       5,3959       0,47987      0,10135      72,727       22,004       0,0067558
335,00       13707,       626,29       84,407       1559,5       2645,4       3,6050       5,3906       0,47885      0,10213      72,522       22,051       0,0066518
335,50       13795,       624,78       85,194       1562,9       2643,1       3,6105       5,3853       0,47782      0,10293      72,317       22,098       0,0065480
336,00       13882,       623,26       85,991       1566,3       2640,9       3,6159       5,3799       0,47679      0,10374      72,111       22,146       0,0064444
336,50       13971,       621,73       86,798       1569,8       2638,6       3,6213       5,3745       0,47576      0,10457      71,904       22,195       0,0063411
337,00       14059,       620,19       87,616       1573,3       2636,3       3,6268       5,3691       0,47473      0,10542      71,697       22,244       0,0062381
337,50       14148,       618,63       88,444       1576,8       2634,0       3,6323       5,3636       0,47369      0,10629      71,488       22,294       0,0061353
338,00       14238,       617,07       89,284       1580,3       2631,6       3,6378       5,3581       0,47266      0,10718      71,279       22,345       0,0060328
338,50       14328,       615,49       90,135       1583,8       2629,2       3,6434       5,3525       0,47162      0,10808      71,068       22,396       0,0059305
